33	79
33	83
33	94
33	98
33	108
33	112
33	113
33	116
33	121
33	126
34	3
34	4
34	7
34	10
34	19
34	52
34	59
34	60
34	66
34	71
34	89
34	103
34	106
34	110
34	115
34	125
35	15
35	23
35	26
35	30
35	42
35	53
35	56
35	57
35	70
35	72
35	77
35	80
35	84
35	96
35	122
35	128
36	14
36	15
36	30
36	31
36	51
36	70
36	77
36	78
36	79
36	80
36	81
36	85
36	96
36	103
36	109
36	128
37	13
37	21
37	26
37	29
37	38
37	43
37	45
37	65
37	76
37	87
37	98
37	104
37	105
37	108
37	113
37	126
38	9
38	17
38	21
38	27
38	37
38	44
38	45
38	54
38	73
38	83
38	92
38	112
38	113
38	116
38	121
38	126
39	11
39	12
39	18
39	20
39	47
39	49
39	50
39	52
39	53
39	74
39	86
39	94
39	100
39	107
39	111
39	117
40	5
40	13
40	14
40	21
40	33
40	44
40	69
40	73
40	76
40	83
40	98
40	101
40	112
40	113
40	121
40	126
41	12
41	25
41	28
41	32
41	46
41	48
41	53
41	74
41	78
41	101
41	102
41	107
41	111
41	113
41	119
41	120
42	14
42	30
42	35
42	51
42	61
42	70
42	77
42	78
42	81
42	85
42	91
42	96
42	99
42	103
42	125
42	128
43	9
43	22
43	27
43	37
43	45
43	54
43	57
43	65
43	73
43	76
43	83
43	90
43	94
43	104
43	105
43	116
44	5
44	9
44	13
44	22
44	33
44	38
44	40
44	45
44	48
44	54
44	69
44	73
44	76
44	92
44	108
44	121
45	22
45	33
45	37
45	38
45	43
45	44
45	54
45	83
45	90
45	92
45	94
45	104
45	108
45	113
45	118
45	121
46	11
46	12
46	13
46	28
46	32
46	41
46	48
46	63
46	67
46	74
46	93
46	95
46	109
46	111
46	119
46	120
47	12
47	24
47	39
47	48
47	53
47	63
47	71
47	74
47	86
47	93
47	97
47	100
47	101
47	109
47	117
47	119
48	11
48	18
48	20
48	24
48	28
48	31
48	32
48	41
48	44
48	46
48	47
48	50
48	63
48	93
48	102
48	111
49	16
49	18
49	24
49	25
49	28
49	39
49	52
49	63
49	74
49	86
49	90
49	95
49	100
49	102
49	111
49	127
50	11
50	12
50	20
50	24
50	25
50	39
50	48
50	52
50	62
50	63
50	74
50	86
50	92
50	101
50	111
50	120
51	14
51	15
51	23
51	31
51	36
51	42
51	57
51	61
51	62
51	72
51	78
51	80
51	85
51	92
51	103
51	122
52	11
52	12
52	18
52	21
52	28
52	34
52	39
52	49
52	50
52	53
52	74
52	101
52	109
52	111
52	120
52	127
53	11
53	20
53	25
53	32
53	35
53	39
53	41
53	47
53	52
53	63
53	74
53	79
53	95
53	109
53	119
53	120
54	13
54	16
54	21
54	22
54	30
54	38
54	43
54	44
54	45
54	69
54	90
54	94
54	112
54	113
54	116
54	126
55	1
55	14
55	15
55	23
55	26
55	57
55	78
55	84
55	87
55	91
55	96
55	97
55	99
55	103
55	105
55	122
56	1
56	23
56	30
56	31
56	32
56	35
56	70
56	72
56	77
56	78
56	80
56	85
56	91
56	96
56	99
56	128
57	1
57	12
57	14
57	15
57	26
57	35
57	43
57	51
57	55
57	72
57	77
57	79
57	80
57	96
57	103
57	122
58	2
58	4
58	6
58	8
58	16
58	19
58	62
58	64
58	66
58	67
58	88
58	93
58	106
58	114
58	124
58	125
59	2
59	7
59	17
59	19
59	24
59	34
59	60
59	64
59	66
59	68
59	75
59	89
59	106
59	115
59	123
59	125
60	3
60	4
60	7
60	8
60	19
60	34
60	59
60	61
60	67
60	68
60	71
60	82
60	89
60	114
60	118
60	124
61	1
61	23
61	42
61	51
61	60
61	70
61	72
61	78
61	79
61	80
61	81
61	85
61	87
61	99
61	103
61	128
62	3
62	7
62	8
62	10
62	17
62	19
62	50
62	51
62	58
62	66
62	71
62	89
62	106
62	110
62	123
62	124
63	14
63	46
63	47
63	48
63	49
63	50
63	53
63	83
63	95
63	100
63	101
63	102
63	107
63	117
63	119
63	120
64	2
64	3
64	6
64	7
64	8
64	10
64	18
64	58
64	59
64	66
64	82
64	88
64	89
64	110
64	114
64	118
65	1
65	5
65	13
65	21
65	22
65	33
65	37
65	43
65	73
65	76
65	104
65	105
65	112
65	116
65	121
65	126
66	2
66	16
66	34
66	58
66	59
66	62
66	64
66	67
66	68
66	77
66	89
66	97
66	106
66	118
66	123
66	124
67	6
67	8
67	16
67	19
67	46
67	58
67	60
67	66
67	68
67	71
67	114
67	115
67	123
67	124
67	125
67	127
68	2
68	4
68	10
68	19
68	59
68	60
68	66
68	67
68	75
68	81
68	106
68	114
68	118
68	120
68	123
68	125
69	22
69	27
69	28
69	29
69	40
69	44
69	54
69	76
69	83
69	92
69	94
69	98
69	105
69	108
69	116
69	128
70	1
70	30
70	31
70	35
70	36
70	42
70	56
70	61
70	77
70	84
70	87
70	99
70	103
70	122
70	124
70	128
71	3
71	4
71	6
71	17
71	34
71	47
71	60
71	62
71	67
71	75
71	82
71	106
71	115
71	118
71	123
71	125
72	1
72	15
72	23
72	31
72	35
72	51
72	56
72	57
72	61
72	75
72	78
72	80
72	81
72	84
72	97
72	103
73	21
73	22
73	33
73	38
73	40
73	43
73	44
73	65
73	81
73	92
73	94
73	98
73	100
73	105
73	116
73	126
74	12
74	39
74	41
74	46
74	47
74	49
74	50
74	52
74	53
74	80
74	101
74	102
74	106
74	107
74	117
74	119
75	6
75	7
75	8
75	16
75	17
75	19
75	59
75	68
75	71
75	72
75	88
75	106
75	110
75	114
75	115
75	118
76	5
76	9
76	15
76	29
76	37
76	40
76	43
76	44
76	65
76	69
76	90
76	94
76	102
76	104
76	108
76	126
77	26
77	35
77	36
77	42
77	56
77	57
77	66
77	70
77	78
77	79
77	81
77	91
77	99
77	110
77	122
77	128
78	26
78	30
78	31
78	36
78	41
78	42
78	51
78	55
78	56
78	61
78	72
78	77
78	84
78	85
78	103
78	128
79	1
79	14
79	33
79	36
79	53
79	57
79	61
79	77
79	80
79	84
79	87
79	96
79	97
79	99
79	103
79	122
80	23
80	35
80	36
80	51
80	56
80	57
80	61
80	72
80	74
80	79
80	84
80	97
80	103
80	119
80	122
80	128
81	14
81	26
81	31
81	36
81	42
81	61
81	68
81	72
81	73
81	77
81	84
81	87
81	91
81	96
81	99
81	128
82	4
82	6
82	7
82	24
82	60
82	64
82	71
82	88
82	89
82	104
82	110
82	115
82	118
82	123
82	124
82	125
83	5
83	21
83	29
83	33
83	38
83	40
83	43
83	45
83	63
83	69
83	86
83	90
83	98
83	108
83	121
83	126
84	1
84	9
84	26
84	35
84	55
84	70
84	72
84	78
84	79
84	80
84	81
84	86
84	87
84	91
84	96
84	97
85	1
85	14
85	15
85	23
85	31
85	36
85	42
85	51
85	56
85	61
85	78
85	87
85	96
85	97
85	106
85	117
86	11
86	18
86	20
86	24
86	28
86	32
86	39
86	47
86	49
86	50
86	83
86	84
86	101
86	107
86	111
86	117
87	15
87	26
87	30
87	37
87	55
87	61
87	70
87	79
87	81
87	84
87	85
87	91
87	93
87	96
87	99
87	103
88	2
88	3
88	4
88	6
88	7
88	10
88	58
88	64
88	75
88	82
88	89
88	108
88	110
88	111
88	123
88	125
89	3
89	6
89	16
89	17
89	19
89	34
89	59
89	60
89	62
89	64
89	66
89	82
89	88
89	105
89	114
89	115
90	5
90	9
90	13
90	22
90	29
90	43
90	45
90	49
90	54
90	76
90	83
90	92
90	108
90	112
90	113
90	116
91	14
91	15
91	23
91	26
91	30
91	31
91	42
91	55
91	56
91	77
91	81
91	84
91	87
91	96
91	97
91	102
92	5
92	13
92	22
92	27
92	38
92	44
92	45
92	50
92	51
92	69
92	73
92	90
92	98
92	104
92	112
92	116
93	12
93	18
93	20
93	24
93	25
93	28
93	46
93	47
93	48
93	58
93	87
93	95
93	100
93	107
93	120
93	127
94	5
94	9
94	13
94	33
94	39
94	43
94	45
94	54
94	69
94	73
94	76
94	98
94	104
94	105
94	112
94	113
95	18
95	19
95	24
95	32
95	46
95	49
95	53
95	63
95	93
95	101
95	102
95	111
95	117
95	120
95	126
95	127
96	31
96	35
96	36
96	42
96	55
96	56
96	57
96	79
96	81
96	84
96	85
96	87
96	91
96	97
96	116
96	122
97	26
97	30
97	31
97	47
97	55
97	66
97	72
97	79
97	80
97	84
97	85
97	91
97	96
97	103
97	122
97	128
98	6
98	8
98	27
98	33
98	37
98	40
98	69
98	73
98	83
98	92
98	94
98	105
98	112
98	113
98	116
98	121
99	15
99	23
99	26
99	30
99	31
99	42
99	55
99	56
99	61
99	70
99	77
99	79
99	81
99	87
99	112
99	128
100	11
100	18
100	20
100	25
100	28
100	39
100	47
100	49
100	63
100	73
100	93
100	117
100	119
100	120
100	123
100	127
101	12
101	20
101	22
101	40
101	41
101	47
101	50
101	52
101	63
101	74
101	86
101	95
101	102
101	107
101	117
101	127
102	11
102	12
102	18
102	20
102	24
102	32
102	41
102	48
102	49
102	63
102	74
102	76
102	91
102	95
102	101
102	109
103	30
103	34
103	36
103	42
103	51
103	55
103	57
103	61
103	70
103	72
103	78
103	79
103	80
103	87
103	97
103	115
104	13
104	21
104	22
104	27
104	37
104	43
104	45
104	65
104	76
104	82
104	92
104	94
104	113
104	121
104	123
104	126
105	5
105	9
105	22
105	29
105	37
105	43
105	55
105	65
105	69
105	73
105	89
105	94
105	98
105	108
105	113
105	121
106	2
106	6
106	7
106	10
106	19
106	34
106	58
106	59
106	62
106	66
106	68
106	71
106	74
106	75
106	85
106	114
107	11
107	20
107	24
107	25
107	28
107	29
107	32
107	39
107	41
107	63
107	74
107	86
107	93
107	101
107	109
107	120
108	5
108	9
108	21
108	27
108	33
108	37
108	44
108	45
108	69
108	76
108	83
108	88
108	90
108	105
108	112
108	113
109	11
109	12
109	20
109	24
109	32
109	36
109	46
109	47
109	52
109	53
109	102
109	107
109	111
109	117
109	119
109	127
110	4
110	6
110	10
110	16
110	17
110	19
110	34
110	62
110	64
110	75
110	77
110	82
110	88
110	115
110	118
110	124
111	20
111	25
111	28
111	32
111	39
111	41
111	46
111	48
111	49
111	50
111	52
111	86
111	88
111	95
111	109
111	119
112	5
112	9
112	13
112	33
112	38
112	40
112	54
112	65
112	90
112	92
112	94
112	98
112	99
112	108
112	116
112	121
113	5
113	29
113	33
113	37
113	38
113	40
113	41
113	45
113	54
113	90
113	94
113	98
113	104
113	105
113	108
113	126
114	3
114	7
114	8
114	17
114	23
114	58
114	60
114	64
114	67
114	68
114	75
114	89
114	106
114	115
114	124
114	125
115	2
115	6
115	8
115	16
115	17
115	34
115	59
115	67
115	71
115	75
115	82
115	89
115	103
115	110
115	114
115	124
116	22
116	27
116	29
116	33
116	38
116	43
116	54
116	65
116	69
116	73
116	90
116	92
116	96
116	98
116	112
116	126
117	2
117	12
117	18
117	25
117	39
117	47
117	63
117	74
117	85
117	86
117	95
117	100
117	101
117	109
117	119
117	120
118	2
118	3
118	8
118	10
118	17
118	45
118	60
118	64
118	66
118	68
118	71
118	75
118	82
118	110
118	123
118	124
119	4
119	12
119	28
119	32
119	41
119	46
119	47
119	53
119	63
119	74
119	80
119	100
119	109
119	111
119	117
119	127
120	11
120	24
120	25
120	41
120	46
120	50
120	52
120	53
120	63
120	68
120	93
120	95
120	100
120	107
120	117
120	127
121	9
121	10
121	21
121	27
121	29
121	33
121	38
121	40
121	44
121	45
121	65
121	83
121	98
121	104
121	105
121	112
122	1
122	14
122	15
122	20
122	26
122	35
122	51
122	55
122	57
122	70
122	77
122	79
122	80
122	96
122	97
122	124
123	3
123	7
123	10
123	16
123	59
123	62
123	66
123	67
123	68
123	71
123	82
123	88
123	100
123	104
123	118
123	125
124	4
124	10
124	16
124	58
124	60
124	62
124	66
124	67
124	70
124	82
124	110
124	114
124	115
124	118
124	122
124	125
125	2
125	3
125	4
125	19
125	34
125	42
125	58
125	59
125	67
125	68
125	71
125	82
125	88
125	114
125	123
125	124
126	13
126	21
126	27
126	33
126	37
126	38
126	40
126	54
126	65
126	73
126	76
126	83
126	95
126	104
126	113
126	116
127	11
127	12
127	18
127	19
127	25
127	32
127	49
127	52
127	67
127	93
127	95
127	100
127	101
127	109
127	119
127	120
128	1
128	14
128	26
128	35
128	36
128	42
128	56
128	61
128	69
128	70
128	77
128	78
128	80
128	81
128	97
128	99
