731	14 
732	25 
733	17 
734	5 
735	12 
736	3 
737	14 
738	8 
739	25 
740	33 
741	11 
742	4 
743	3 
744	30 
745	25 
746	8 
747	8 
748	30 
749	9 
750	9 
751	37 
752	23 
753	3 
754	37 
755	12 
756	37 
757	30 
758	1 
759	2 
760	9 
761	8 
762	30 
763	25 
764	11 
765	23 
766	33 
767	27 
768	25 
769	5 
770	17 
771	37 
772	11 
773	30 
774	9 
775	31 
776	3 
777	33 
778	33 
779	4 
780	17 
781	17 
782	33 
783	38 
784	5 
785	33 
786	33 
787	14 
788	11 
789	25 
790	12 
791	27 
792	17 
793	33 
794	20 
795	2 
796	14 
797	8 
798	27 
799	1 
800	37 
801	5 
802	5 
803	11 
804	15 
805	38 
806	33 
807	30 
808	4 
809	8 
810	4 
811	8 
812	11 
813	11 
814	38 
815	38 
816	5 
817	30 
818	25 
819	33 
820	1 
821	15 
822	1 
823	11 
824	9 
825	30 
826	37 
827	4 
828	14 
829	33 
830	12 
831	27 
832	37 
833	12 
834	5 
835	1 
836	3 
837	5 
838	9 
839	25 
840	1 
841	27 
842	11 
843	3 
844	11 
845	1 
846	23 
847	9 
848	23 
849	33 
850	37 
851	25 
852	27 
853	25 
854	1 
855	1 
856	30 
857	17 
858	17 
859	1 
860	3 
861	27 
862	27 
863	20 
864	9 
865	4 
866	4 
867	37 
868	30 
869	27 
870	5 
871	9 
872	23 
873	17 
874	3 
875	5 
876	15 
877	20 
878	30 
879	33 
880	12 
881	17 
882	5 
883	12 
884	23 
885	15 
886	1 
887	4 
888	8 
889	15 
890	15 
891	12 
892	1 
893	37 
894	1 
895	3 
896	4 
897	4 
898	20 
899	20 
900	5 
901	5 
902	15 
903	23 
904	5 
905	25 
906	27 
907	11 
908	37 
909	30 
910	3 
911	25 
912	37 
913	37 
914	4 
915	3 
916	30 
917	23 
918	4 
919	27 
920	8 
921	5 
922	15 
923	30 
924	25 
925	11 
926	11 
927	4 
928	17 
929	27 
930	11 
931	1 
932	23 
933	11 
934	1 
935	9 
936	23 
937	17 
938	11 
939	37 
940	17 
941	15 
942	5 
943	5 
944	17 
945	8 
946	23 
947	15 
948	27 
949	11 
950	33 
951	17 
952	23 
953	5 
954	37 
955	37 
956	17 
957	1 
958	11 
959	27 
960	5 
961	8 
962	8 
963	1 
964	17 
965	15 
966	37 
967	5 
968	5 
969	17 
970	23 
971	27 
972	15 
973	27 
974	11 
975	37 
976	25 
977	15 
978	37 
979	23 
980	1 
981	5 
982	17 
983	23 
984	15 
985	27 
986	37 
987	15 
988	8 
989	8 
990	25 
991	11 
992	8 
993	23 
994	15 
995	15 
996	8 
997	5 
998	5 
999	1 
1000	25 
